what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360186964734
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360186970906
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360186975718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1360187008312
error,log,,,"Internal Error",1360187037765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1360187047937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1360187052437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1360187097640
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360187100765
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1360187104703
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1360187107359
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360187137734
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1360187139859
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1360187140046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360187166000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360187177765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360187180390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360187185875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360187186812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360220901859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360220909890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360221326937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360221331859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360221331890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360221332015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360224858484
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360224910906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.exit",1360224941359
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1360224956078
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1360224956750
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1360224957328
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1360224957921
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1360224958218
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1360224960359
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1360224960609
