what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360419309125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360419316671
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1360419321093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360419327671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360419341375
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360419342250
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360419342625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360419654640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360419712828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360419714546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360419714609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360419714609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360420015859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1360420168609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360420177187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360420186296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360420379531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360420417296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360420417640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360420504953
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360421139984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360421148000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360421159312
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360421159937
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360421160484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360421249515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360421254281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1360421610218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1360421611562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1360421640046
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360422781906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360422788968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360422817953
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360422818625
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360422818984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1360422851484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1360422853500
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360422902312
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360422902921
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360423471390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360423484656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360423496828
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360423497468
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360423497890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360423874515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360423875109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360423875546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360423886531
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360423887015
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360423887328
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360423911515
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360423912250
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360423915562
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360423916171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1360423919375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1360423921640
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360423950078
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360423950656
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360423956093
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360423956656
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360424168578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360424175546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360424182593
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360424183406
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360424183937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1360424504750
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360424668281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360424682546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360424702171
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360424702953
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360424703468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1360424765156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1360424767187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360424875781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360424876046
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360425739640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360425745312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360425784078
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360425784921
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360425785453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360425905421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360425905718
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360426374984
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360426375578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1360426703578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360426728031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360426736281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360426742296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360427066468
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360427068937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360427075781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360427081734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360427091203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360427214218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1360427214437
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360427221171
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360427221671
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360427236937
